price,nav-link,description,listing-location,bed,bath,carport,surface_area,building_area
1121,https://www.rumah123.com/properti/sleman/hos17143040/,"Rumah Jl Gito Gati Dekat Jl Magelang, Mall Sch, Ugm Jogja","Ngaglik, Sleman",4,3,,163,220
655,https://www.rumah123.com/properti/sleman/hos17143039/,"Rumah Mewah Kuantan Regency Dekat Jl Kabupaten, Jl Godean, Ske","Gamping, Sleman",4,3,,110,100
788,https://www.rumah123.com/properti/sleman/hos17143037/,"Rumah Pandega Asih Dekat Ringroad Utara, Monjali, Pogung, Ugm","Depok, Sleman",3,2,,104,160
788,https://www.rumah123.com/properti/sleman/hos17143035/,"Rumah Pringwulung Condongcatur Dekat Nologaten, Seturan, Ugm","Depok, Sleman",3,2,,164,120
621,https://www.rumah123.com/properti/sleman/hos17143024/,Rumah 2 Lantai Diutara Stadion Maguwo 40 Meter Dari Jl Tajem,"Depok, Sleman",3,3,1,103,100
767,https://www.rumah123.com/properti/sleman/hos17095182/,Rumah Cantik Dalam Perum Di Condongcatur Depok Sleman Yogyakarta,"Condong Catur, Sleman",3,3,1,146,120
514,https://www.rumah123.com/properti/sleman/hos17142971/,Dijual Rumah Cantik Proses Bangun Lingkungn Perumahan Asri Nyaman,"Sidoarum         , Sleman",3,2,1,102,70
621,https://www.rumah123.com/properti/sleman/hos17142958/,RUMAH BARU 2 LANTAI MODERN SCANDINAVIAN DI DEKAT BUDI MULIA WEDOMARTANI SLEMAN,"Ngemplak, Sleman",3,3,1,103,100
1131,https://www.rumah123.com/properti/sleman/hos17142874/,Rumah Modern Herritage di Prambanan Cocok Untuk Homestay,"Kalasan, Sleman",2,1,1,320,142
1266,https://www.rumah123.com/properti/sleman/hos17142867/,Rumah Modern Herritage di Prambanan Cocok Untuk Homestay,"Ngaglik, Sleman",5,6,1,320,142
401,https://www.rumah123.com/properti/sleman/hos17142843/,Vilas Palagan,"Ngaglik, Sleman",2,1,1,93,50
5002,https://www.rumah123.com/properti/sleman/hos17142804/,"Jadi Juragan Kost & Homestay, Tinggal melanjutkan Sudah ada penghuni","Caturtunggal, Sleman",16,16,,866,900
565,https://www.rumah123.com/properti/sleman/hos17142821/,"Jual Rumah Dalam Ringroad, Dekat Tugu Jogja, 900 Jutaan","Gamping, Sleman",3,2,2,115,75
564,https://www.rumah123.com/properti/sleman/hos17142801/,"Jual Rumah Siap Huni, Dalam Ringroad Jogja, Dekat Kampus Uty","Gamping, Sleman",3,2,1,112,80
319,https://www.rumah123.com/properti/sleman/hos17142694/,Rumah Modern Strategis di Jl Prambanan manisrenggo Bisa Kpr,"Ngemplak, Sleman",2,1,1,73,36
301,https://www.rumah123.com/properti/sleman/hos17142686/,Rumah Modern Tanah Datar di Jl Prambanan manisrenggo Bisa Kpr,"Prambanan, Sleman",2,1,1,73,30
2375,https://www.rumah123.com/properti/sleman/hos17142660/,Dijual Rumah Mewah Cantik Nyaman View Sawah Area Jalan Magelang,"Tempel, Sleman",6,3,1,500,400
875,https://www.rumah123.com/properti/sleman/hos16911912/,Dijual Rumah Mewah 2 Lantai di Area Strategis Jogja Utara,"Depok, Sleman",3,3,,188,128
,https://www.rumah123.com/properti/sleman/hos17142194/,RUMAH CANTIK DEKAT STADION MAGUWOHARJO SLEMAN,"Sleman, Sleman",,,,107,90
920,https://www.rumah123.com/properti/sleman/hos17142299/,"Rumah Full Furnished, 5 Menit Kampus Upn Di Condongcatur, Sleman","Depok, Sleman",3,2,1,128,188
809,https://www.rumah123.com/properti/sleman/hos16967703/,Rumah Dijual Dekat Pemda Sleman Dan Kampus Ugm Yogyakarta,"Sleman, Sleman",3,1,1,167,130
1691,https://www.rumah123.com/properti/sleman/hos17142170/,KOST EKLUSIF STRATEGIS DI KAWASAN PUSATNYA MAHASISWA DI JALAN KALIURANG KM 12.5 DEKAT KAMPUS UII,"Ngaglik, Sleman",13,13,4,223,250
467,https://www.rumah123.com/properti/sleman/hos17142168/,RUMAH CANTIK MODERN KEKINIAN SCANDINAVIAN DALAM MINI CLUSTER DI NOGOTIRTO GAMPING SLEMAN DEKAT KAMPUS UNISA,"Gamping, Sleman",2,2,1,96,65
749,https://www.rumah123.com/properti/sleman/hos17142142/,Rumah Cluster Kolam Renang Maguwoharjo Jogja Depok Sleman Yogyaka,"Depok, Sleman",3,3,2,105,138
1436,https://www.rumah123.com/properti/sleman/hos17142123/,"Rumah Mewah Jogja Dengan Kolam Renang di Jalan Kaliurang, Sleman, Yogyakarta","Ngaglik, Sleman",4,4,,193,300
961,https://www.rumah123.com/properti/sleman/hos17142009/,Rumah Baru Jogja 2 Lantai Siap Huni Utara Mm Ugm Lt 143 m² SHM,"Mlati, Sleman",4,3,1,143,180
870,https://www.rumah123.com/properti/sleman/hos17114669/,"Rumah Maguwo Dalam Ringroad Jogja, Dekat Kampus Upn","Depok, Sleman",3,2,1,160,150
898,https://www.rumah123.com/properti/sleman/hos17114690/,"Rumah Murah Jogja, Timur Ambarukmo Plaza Mall, Luas 176 M2","Depok, Sleman",3,2,1,174,150
402,https://www.rumah123.com/properti/sleman/hos17141943/,Rumah Minimalis Modern 400 Jt an di Gamping Sleman SHM Lengkap,"Gamping, Sleman",2,1,1,101,45
371,https://www.rumah123.com/properti/sleman/hos17141902/,Rumah Bata Ekspose Luas Tanah 99 M2 Dekat Pasar Prambanan,"Prambanan, Sleman",2,1,1,99,36
514,https://www.rumah123.com/properti/sleman/hos15144330/,RUMAH KECIL BARU MURAH DALAM PERUMAHAN PURWOMARTANI KALASAN SLEMAN,"Purwomartani   , Sleman",3,2,1,87,80
579,https://www.rumah123.com/properti/sleman/hos17134389/,Rumah 2 Lantai  Cluster Mewah Dekat Uii Jalan Kaliurang Ngaglik Sleman,"Ngaglik, Sleman",3,3,2,107,80
515,https://www.rumah123.com/properti/sleman/hos14541110/,DEKAT Kampus UGM Dan Uii..Lingkungan Nyaman..MURAH,"Ngaglik, Sleman",2,1,1,111,76
1990,https://www.rumah123.com/properti/sleman/hos13923851/,Rumah 2 lantai di Jl. Kalimantan (Jakal km 6),"Mlati, Sleman",4,2,1,410,350
513,https://www.rumah123.com/properti/sleman/hos17141720/,Jual Rumah di Kadisoka Purwomartani,"Kalasan, Sleman",2,2,1,104,75
530,https://www.rumah123.com/properti/sleman/hos17141711/,Dijual Rumah Cantik Siap Huni Type 60 di Sleman Jogja,"Kalasan, Sleman",3,2,1,125,60
2513,https://www.rumah123.com/properti/sleman/hos16302190/,Rumah Mewah Luxurious Unik Sangat Jarang Ada Strategis di Sleman,"Sleman, Sleman",4,3,,289,600
780,https://www.rumah123.com/properti/sleman/hos17141377/,Jual Rumah di Maguwoharjo Sleman,"Depok, Sleman",3,2,4,205,80
850,https://www.rumah123.com/properti/sleman/hos17141278/,Jual Rumah di Wedomartani Jalan Candi Gebang,"Ngemplak, Sleman",3,3,1,150,145
540,https://www.rumah123.com/properti/sleman/hos17064993/,Rumah Smarthome Full Furnished 5menit Pemda Sleman,"Sleman, Sleman",3,2,1,130,60
788,https://www.rumah123.com/properti/sleman/hos14953622/,Rumah mewah 2 lantai dalam perumahan dekat jl besi jangkang,"Ngaglik, Sleman",3,3,2,150,121
474,https://www.rumah123.com/properti/sleman/hos17089357/,Rumah Baru Berkonsep Industrial Kontemporer Modern 5menit Amikom,"Depok, Sleman",3,1,1,103,61
453,https://www.rumah123.com/properti/sleman/hos17039837/,Rumah View Sawah Timur ps Gentan Jakal 10menit UGM 400jtan,"Ngaglik, Sleman",2,1,1,104,60
2997,https://www.rumah123.com/properti/sleman/hos17124472/,HOMESTAY 2 LANTAI DAERAH KALASAN,"Kalasan, Sleman",10,11,2,586,480
767,https://www.rumah123.com/properti/sleman/hos17141074/,Rumah Perumahan Mewah Minimalis Maguwoharjo Jogja Sleman Yogyakar,"Depok, Sleman",3,3,2,126,130
349,https://www.rumah123.com/properti/sleman/hos17141064/,Rumah Millenial Dekat Pasar Jangkang Harga Murah,"Ngaglik, Sleman",2,1,1,88,36
1728,https://www.rumah123.com/properti/sleman/hos17141053/,RUMAH DIJUAL CEPAT DI GONDANGLEGI WEDOMARTANI,"Ngemplak, Sleman",4,4,,339,300
914,https://www.rumah123.com/properti/sleman/hos17141009/,Dapatkan 2 Rumah Dengan Harga 1 di Sleman Jogja,"Sleman, Sleman",4,3,1,187,135
994,https://www.rumah123.com/properti/sleman/hos13931846/,Rumah 3 lt full furnished di Perum Vasana Residence,"Depok, Sleman",3,3,1,120,213
904,https://www.rumah123.com/properti/sleman/hos17140985/,Promo Beli Rumah Gratis Satu Unit di Sleman Jogja,"Sleman, Sleman",4,3,1,182,135
812,https://www.rumah123.com/properti/sleman/hos17140801/,"Perumahan Mewah 2 Lantai Jl Gito Gati Dekat Jl Palagan, Jongke","Sleman, Sleman",4,2,,106,160
935,https://www.rumah123.com/properti/sleman/hos17140798/,Beli Satu Rumah Gratis Satu Rumah Lagi di Sleman Jogja,"Sleman, Sleman",4,3,1,196,136
940,https://www.rumah123.com/properti/sleman/hos17140797/,"Beli Rumah, Dapatkan Satu Lagi Gratis di Sleman Jogja","Sleman, Sleman",4,3,1,200,135
914,https://www.rumah123.com/properti/sleman/hos17140796/,"Beli Rumah Sekarang, Bonus Satu Rumah di Sleman Jogja","Sleman, Sleman",4,3,1,187,135
932,https://www.rumah123.com/properti/sleman/hos17140786/,Beli 1 Gratis 1 Promo Rumah Terbatas di Sleman Jogja,"Sleman, Sleman",4,3,1,196,135
924,https://www.rumah123.com/properti/sleman/hos17140782/,Promo Terbatas Beli Rumah Dapatkan Rumah Gratis di Sleman Jogja,"Sleman, Sleman",4,3,1,192,135
2360,https://www.rumah123.com/properti/sleman/hos17140731/,"Rumah Mewah Bale Hinggil Dekat Jl Kaliurang, Uny, Ugm, Hyarta","Ngaglik, Sleman",7,6,,400,440
1190,https://www.rumah123.com/properti/sleman/hos17140730/,"Perumahan Furnished Hyarta Jl Palagan Dekat Ugm, Uty, Hyatt","Ngaglik, Sleman",5,4,,180,220
801,https://www.rumah123.com/properti/sleman/hos17140727/,"Rumah Mewah Green Hills Dekat Jl Lempongsari, Ugm, Sch","Ngaglik, Sleman",3,2,,238,75
1023,https://www.rumah123.com/properti/sleman/hos17140724/,"Rumah Mewah Maguwo Jalan Solo Dekat Atmajaya, Seturan, Upn","Depok, Sleman",4,3,,144,200
425,https://www.rumah123.com/properti/sleman/hos17140685/,"Rumah Jl Magelang, Dekat Jombor, Palagan, Uty, Ugm, Rsa Ugm, Jcm","Sleman, Sleman",2,1,,105,50
349,https://www.rumah123.com/properti/sleman/hos17140647/,Rumah Pesan Bangun Ngaglik Dekat Pasar Jangkang,"Ngaglik, Sleman",2,1,1,88,36
349,https://www.rumah123.com/properti/sleman/hos17140600/,Rumah Murah di Besi Jangkang Hanya Dp 155 Juta,"Ngaglik, Sleman",2,1,1,88,36
515,https://www.rumah123.com/properti/sleman/hos17137756/,Cari Rumah Baru Siap Huni di Sleman Cek Unit Ini Yukk,"Gamping, Sleman",2,1,1,141,56
520,https://www.rumah123.com/properti/yogyakarta/hos17139464/,Jual Rumah Semi Furnished di Sleman Dekat Sleman City Hall,"Sleman, Yogyakarta",3,2,1,120,60
615,https://www.rumah123.com/properti/sleman/hos17139685/,Cari Rumah 2 Lantai Dalam Perum Kepoin Unit Ini Yukk,"Godean, Sleman",3,3,1,100,100
584,https://www.rumah123.com/properti/sleman/hos17140156/,Cari Rumah Siap Huni di Sleman Utara Unit Ini Jawabannya,"Ngaglik, Sleman",3,2,1,125,78
367,https://www.rumah123.com/properti/sleman/hos17140567/,Rumah Cantik Minimalis di Sleman Dekat Kampus Uii,"Ngaglik, Sleman",2,1,1,76,50
740,https://www.rumah123.com/properti/sleman/hos17047953/,Dijual Rumah American Style 2 Lantai Sleman Dekat Bandara,"Berbah, Sleman",3,2,2,150,110
493,https://www.rumah123.com/properti/sleman/hos16834750/,Rumah Baru Di Kaliurang Sleman Lokasi Dekat Kampus Uii Jogja,"Kaliurang, Sleman",3,1,1,99,70
349,https://www.rumah123.com/properti/sleman/hos17140298/,"Termurah. Sepanjang Jalan View Gunung, Lokasi View Sungai Kecil.","Ngaglik, Sleman",2,1,1,88,36
1070,https://www.rumah123.com/properti/sleman/hos15551808/,"Rumah Siap Huni 2 Lantai Di Dalam Cluster Candran, Sidoarum, Godean","Godean, Sleman",3,2,1,200,190
,https://www.rumah123.com/properti/sleman/hos16244119/,Rumah 2 Lantai Utara Hotel Hyatt,"Ngaglik, Sleman",,,,252,350
650,https://www.rumah123.com/properti/sleman/hos17114005/,Dijual Rumah Berbah Jogja Dekat Bandara Adisucipto Ada Jacuzzi,"Sleman, Sleman",3,2,1,125,100
555,https://www.rumah123.com/properti/sleman/hos17140233/,"Rumah Siap Huni Di Purwomartani, Kalasan, Sleman","Purwomartani   , Sleman",3,2,1,100,85
1400,https://www.rumah123.com/properti/sleman/hos16573156/,Kost Dijual Murah Palagan SHM Bisa Kpr,"Ngaglik, Sleman",10,10,2,230,190
516,https://www.rumah123.com/properti/sleman/hos17140090/,"Rumah Murah, Siap Huni Dekat Condongcatur Maguwoharjo, Sleman","Depok, Sleman",3,1,1,61,103
876,https://www.rumah123.com/properti/sleman/hos17139882/,Rumah Modern Kontemporer 2 Lantai Siap Huni di Wedomartani,"Ngemplak, Sleman",4,2,1,168,140
1433,https://www.rumah123.com/properti/sleman/hos17139753/,Koskosan Full Furnish 3 Lantai 12 Kamar Tidur Lingkungan Dekat Kampus Dan Perkantoran Area Seturan,"Depok, Sleman",12,12,1,119,255
554,https://www.rumah123.com/properti/sleman/hos15071194/,Rumah 2 lantai SHM Dekat Kampus UII Jalan Kaliurang,"Ngaglik, Sleman",3,2,1,107,80
425,https://www.rumah123.com/properti/sleman/hos17139681/,Rumah Baru Murah Di Kalasan Hanya 300jtan,"Kalasan, Sleman",2,1,1,72,72
425,https://www.rumah123.com/properti/sleman/hos17139679/,Rumah Baru Murah Di Kalasan Hanya 300jtan,"Kalasan, Sleman",2,1,1,72,72
614,https://www.rumah123.com/properti/sleman/hos17114010/,Dijual Rumah Berbah Jogja American Style Jl Solo Jogja,"Sleman, Sleman",3,2,1,107,100
765,https://www.rumah123.com/properti/sleman/hos17139659/,Rumah Modern Eropa Klasik 2 Lantai Dekat Stadion Maguwo,"Depok, Sleman",3,3,1,130,130
395,https://www.rumah123.com/properti/sleman/hos17139650/,Jual Cepat Rumah Siap Huni Di Margoagung Sayegan Harga 500 Jt An,"Mlati, Sleman",2,1,1,90,50
301,https://www.rumah123.com/properti/sleman/hos17139569/,Kawasan Datar Hunian Di Utara Prambanan Mulai 200jt an,"Berbah, Sleman",2,1,1,73,30
722,https://www.rumah123.com/properti/sleman/hos17139542/,Rumah Dijual di Yogyakarta,"Depok, Sleman",3,3,1,110,129
1675,https://www.rumah123.com/properti/sleman/hos17139466/,Kost 2lantai Dijual Mlati Sleman Jogja.SUPER STRATEGIS MURAH!!! di Kost 2lantai Dijual Mlati Sleman Jogja.SUPER STRATEGIS MURAH!!!,"Mlati, Sleman",13,13,1,215,260
1436,https://www.rumah123.com/properti/sleman/hos17139352/,Rumah Kaliurang Ngaglik Sleman Jogja.PRIVATE POOL STRATEGIS!!,"Ngaglik, Sleman",4,4,1,193,300
423,https://www.rumah123.com/properti/sleman/hos17139339/,Rumah Modern Diselatan Pn Sleman 590 Jt An Siap Bangun,"Mlati, Sleman",2,1,1,104,50
904,https://www.rumah123.com/properti/sleman/hos17138247/,Beli Rumah Diskon + Bonus Rumah Gratis di Sleman Jogja,"Sleman, Sleman",4,3,1,182,135
966,https://www.rumah123.com/properti/yogyakarta/hos17138175/,Beli Rumah Dapatkan Rumah Gratis di Sleman Jogja,"Sleman, Yogyakarta",4,3,1,213,135
600,https://www.rumah123.com/properti/sleman/hos17139102/,"Rumah Siap Huni, Tanah Luas, Dekat Ke Maguwoharjo, Sleman","Purwomartani   , Sleman",3,2,1,145,70
395,https://www.rumah123.com/properti/sleman/hos17139036/,Rumah Cantik Luas 50 M2 Dekat Polsek Seyegan Sleman,"Sayegan, Sleman",2,1,1,90,50
575,https://www.rumah123.com/properti/sleman/hos17103903/,Rumah Tipe Guedee Siap Huni 15 menit ke Maguwoharjo,"Ngemplak, Sleman",3,2,2,120,75
1259,https://www.rumah123.com/properti/sleman/hos13924014/,Rumah di Jakal km 9 (krapyak),"Ngemplak, Sleman",2,2,1,405,123
600,https://www.rumah123.com/properti/sleman/hos17138689/,Rumah Minimalis Siap Huni Di Kalasan Dekat Swalayan Pamella 7,"Kalasan, Sleman",3,2,1,145,70
600,https://www.rumah123.com/properti/sleman/hos17138688/,"Rumah Murah, Shm, Tipe Besar Di Kalasan, Sleman","Kalasan, Sleman",3,2,1,145,70
610,https://www.rumah123.com/properti/sleman/hos17138686/,"Rumah Baru Modern Kekinian, SHM Di Kalasan Sleman Jogja","Kalasan, Sleman",3,2,2,145,70
600,https://www.rumah123.com/properti/sleman/hos17137055/,"Rumah Murah,tanah Luas Dekat Sekolah Budi Mulia Tajem Maguwo","Kalasan, Sleman",3,2,1,145,70
621,https://www.rumah123.com/properti/sleman/hos17138651/,Perum 2 Lantai Dekat Sd Budi Mulia Dua Sleman,"Ngaglik, Sleman",3,3,1,103,100
578,https://www.rumah123.com/properti/sleman/hos17138552/,Dijual Rumah Baru Siap Huni,"Purwomartani   , Sleman",3,2,2,114,80
234,https://www.rumah123.com/properti/sleman/hos17138535/,Beli Rumah Hemat Di Timur Jogja Mulai 195juta Legalitas SHM,"Berbah, Sleman",1,1,1,60,23
254,https://www.rumah123.com/properti/sleman/hos17138516/,Investasi Rumah di Jogja Mulai 190 Jt An Dekat Candi Prambanan,"Kalasan, Sleman",2,1,1,60,23
514,https://www.rumah123.com/properti/sleman/hos17138362/,For Sale 1 Unit Rumah Minimalis di Perum Polda Purwomartani,"Purwomartani   , Sleman",3,2,1,87,80
3399,https://www.rumah123.com/properti/sleman/hos17138353/,"Dijual Ruko Luas + Kos2an, Lokasi Premium Dalam Ring Road, Dekat Kampus Dan Plaza","Caturtunggal, Sleman",14,14,4,662,515
269,https://www.rumah123.com/properti/sleman/hos17138346/,Rumah Baru Bermanfaat Dilokasi Strategis Akses Mudah,"Ngaglik, Sleman",2,1,1,60,28
932,https://www.rumah123.com/properti/sleman/hos17138260/,Special Offer Beli 1 Rumah Gratis 1 Rumah di Sleman Jogja,"Sleman, Sleman",4,3,1,196,135
914,https://www.rumah123.com/properti/sleman/hos17138232/,Promo Istimewa Beli Rumah Gratis 1 Rumah di Sleman Jogja,"Sleman, Sleman",4,3,1,187,135
349,https://www.rumah123.com/properti/sleman/hos17103173/,Rumah Murah Hanya Dp 155 Juta di Besi Jangkang Dekat Blue Lagoon,"Ngaglik, Sleman",2,1,1,88,36
1183,https://www.rumah123.com/properti/yogyakarta/hos17138187/,"Dijual Rumah 2 Lantai Bagus di Sleman, Yogyakarta","Sleman, Yogyakarta",4,3,2,189,220
605,https://www.rumah123.com/properti/sleman/hos17138186/,"Dijual Rumah Murah Ready 2 Lantai Di Ngaglik, Sleman","Ngaglik, Sleman",3,3,2,105,90
702,https://www.rumah123.com/properti/sleman/hos17138142/,"Rumah Desain Mewah, Tanah Luas Di Ngaglik, Sleman","Ngaglik, Sleman",3,2,2,161,90
565,https://www.rumah123.com/properti/sleman/hos17138095/,Rumah Baru Siap Huni Dekat Pasar Di Ngemplak Sleman,"Ngemplak, Sleman",3,2,1,120,75
565,https://www.rumah123.com/properti/sleman/hos17138092/,Rumah Idaman Siap Huni Di Sleman Utara Dengan Dp Super Ringan,"Ngemplak, Sleman",3,2,1,120,75
575,https://www.rumah123.com/properti/sleman/hos17136975/,Rumah Mewah Kekinian Gratis Biaya Pajak Di Utara Maguwoharjo,"Ngemplak, Sleman",3,2,2,120,75
472,https://www.rumah123.com/properti/sleman/hos17138072/,"Rumah Murah, Shm, Dekat Candi Prambanan Di Kalasan, Sleman","Kalasan, Sleman",3,1,1,111,55
1749,https://www.rumah123.com/properti/yogyakarta/hos17138057/,Dijual Rumah Baru Dengan Kolam Renang Pribadi,"Sleman, Yogyakarta",5,5,2,267,340
361,https://www.rumah123.com/properti/sleman/hos17138004/,Rumah Modern Pesan Bangun By Request Di Ngaglik Sleman,"Ngaglik, Sleman",2,1,1,94,36
,https://www.rumah123.com/properti/yogyakarta/hos9587477/,Rumah kost 29 kamar cocok untuk investasi Depok Sleman Yogya karya,"Sleman, Yogyakarta",29,,,787,727
916,https://www.rumah123.com/properti/sleman/hos17137944/,Di Jual Rumah Exclusive Kolam Renang Yogyakarta,"Gamping, Sleman",4,3,2,183,135
425,https://www.rumah123.com/properti/sleman/hos17137905/,Rumah Murah Dijual 375 Juta Dekat Tol Jogja Solo Di Kalasan,"Kalasan, Sleman",2,1,1,72,72
565,https://www.rumah123.com/properti/sleman/hos17137861/,Sisa 1 Unit Terakhir Rumah Murah Gratis Biaya Di Sleman Utara,"Ngemplak, Sleman",3,2,1,120,75
1250,https://www.rumah123.com/properti/sleman/hos13923276/,Rumah 2 lantai di Green Hills,"Ngaglik, Sleman",4,3,1,280,185
275,https://www.rumah123.com/properti/sleman/hos17137672/,"Rumah satu lantai area pedesaan di jalan Gumul,karang nonggko
Dekat dengn prabanan di jalan Gumul,karang nonggko
Dekat dengn prabanan","Prambanan, Sleman",2,1,1,60,30
625,https://www.rumah123.com/properti/sleman/hos17137681/,"Rumah Murah Minimalis Di Purwomartani Sleman, Dekat Budi Mulia 2","Purwomartani   , Sleman",3,2,2,145,75
597,https://www.rumah123.com/properti/sleman/hos17137673/,Dalam Perumahan Modern Rumah Baru Strategis Kampus Uii Kaliurang,"Ngaglik, Sleman",3,3,1,106,90
2129,https://www.rumah123.com/properti/sleman/hos17137626/,RUMAH JAKAL HARGA MURAH,"Caturtunggal, Sleman",6,3,,407,380
950,https://www.rumah123.com/properti/sleman/hos17137604/,HYARTA ECO VILLAGE PERUMAHAN MEWAH DI JOGJA TIMUR,"Depok, Sleman",3,3,,200,145
349,https://www.rumah123.com/properti/sleman/hos17137498/,Rumah Design Bisa Request Dekat Blue Lagoon Jogja,"Ngaglik, Sleman",2,1,1,88,36
581,https://www.rumah123.com/properti/sleman/hos17137485/,"Rumah Minimalis Modern Terlaris Di Maguwoharjo Sleman, Shm","Ngemplak, Sleman",3,2,2,120,77
872,https://www.rumah123.com/properti/sleman/hos17137432/,Turun Harga Rumah Dalam Perumahan Strategis Kampus Ugm di Palagan,"Ngaglik, Sleman",3,3,1,125,169
965,https://www.rumah123.com/properti/sleman/hos17137264/,Rumah dalam perum one gate system di the residence ambarketawang harga di bawah pasaran,"Gamping, Sleman",3,3,1,125,200
381,https://www.rumah123.com/properti/sleman/hos17137309/,Rumah Proses Bangun Di Jl Godean Km 12 Harga 450 Juta An,"Gamping, Sleman",2,1,1,83,50
704,https://www.rumah123.com/properti/sleman/hos17137251/,Dalam Perumahan Elit Modern Jalan Palagan Rumah Baru Siap Huni,"Ngaglik, Sleman",4,4,1,127,100
495,https://www.rumah123.com/properti/sleman/hos17137159/,Cluster Proses Bangun di Jalan Magelang Strategis Pasar Sleman,"Sleman, Sleman",3,1,1,100,70
2255,https://www.rumah123.com/properti/sleman/hos17137145/,Rumah & Tempat Usaha strategis hanya 2 km ke Tugu Jogja,"Gamping, Sleman",7,8,1,223,513
400,https://www.rumah123.com/properti/sleman/hos8720772/,Dapatkan Rumah Mewah Ramai Penduduk di Jl Godean KM 15 Sleman,"Minggir, Sleman",2,1,,100,45
2615,https://www.rumah123.com/properti/sleman/hos13965471/,Rumah & Kost2an SHM di Jl. Ringroad Utara,"Mlati, Sleman",13,3,1,532,412
426,https://www.rumah123.com/properti/sleman/hos17137042/,Dalam Cluster Modern di Jalan Gito Gati Rumah 700 Jutaan Saja,"Ngemplak, Sleman",2,1,1,95,57
